Samples,48-53,35,92,93,94,95,96,97,101,102,103,104.2,105,107,142,162,169,170,171,172,173,174
weight of samples,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Group,Control,ADFull,Control,Treatment,Control,Control,Treatment,Treatment,Control,Treatment,Control,Control,Treatment,ADFull,ADFull,ADFull,Control,Treatment,Control,Control,Treatment,Treatment
Sorbitol-ISTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-14,-2.102207647,-2.423544106,-2.083987333,-2.233482161,-2.139071709,-2.124062054,-2.279248979,-2.36337705,-2.125888451,-2.066819198,-2.148036752,-2.00942474,-1.969455301,-2.378441501,-2.418903506,-2.336202251,-2.104085977,-2.139650228,-2.157654139,-2.064836548,-1.626610794,-1.942444943
Unknown-15,-3.066136931,-2.948079285,-2.896405961,-1.993229827,-2.809557203,-2.958204137,-2.020965271,-1.9976741,-3.103087381,-3.043892254,-3.046088705,-3.031765465,-1.445052201,-2.427669515,-2.769985386,-2.789637006,-3.064168482,-1.639209675,-3.08592586,-2.844900735,-1.368327086,-1.28614378
Unknown-16,-1.370054528,-0.874211348,-1.368221241,-1.820031336,-1.27971842,-1.569381147,-1.882801699,-1.973498117,-1.609414284,-1.684177778,-1.713140699,-1.513044043,-1.733856939,-0.829666902,-0.911838537,-0.834763205,-1.586405319,-2.987561513,-1.669144295,-1.598138735,-1.230163514,-1.862423536
Unknown-17,-2.844131534,-1.691937492,-1.769273334,-2.8286226,-2.001022107,-2.91805138,-2.717960297,-2.529342023,-3.046034848,-3.483308409,-2.548842347,-1.912790791,-1.913235316,-1.895197985,-1.544446602,-1.415610676,-2.796919075,-2.27356931,-2.922991901,-3.237822641,-2.065322112,-2.250332417
Unknown-18,-2.562428051,-2.607453821,-2.552273755,-2.377949129,-2.657940235,-2.619632783,-2.379013315,-2.38993313,-2.580089379,-2.568152968,-2.53844969,-2.467443727,-2.98697313,-2.502557701,-2.650085243,-2.571127832,-2.564826365,-2.637673975,-2.645039148,-2.623973196,-1.72637513,-2.892878459
Unknown-19,-2.910506436,-3.22626007,-3.571324514,-3.288669748,-3.553952804,-2.302946162,-3.534774688,-2.257769321,-3.647541481,-1.641933063,-3.707154255,-2.264293982,-1.679767743,-3.478456963,-3.682225888,-2.91964578,-3.606736597,-1.530284886,-3.758796125,-2.239683075,-2.882136503,-1.449539023
Unknown-20,-2.289142205,-3.475828507,-2.756362637,-2.53982706,-2.589223184,-2.397180008,-2.281123983,-2.417310489,-2.522307907,-1.77437572,-2.49091364,-2.206048053,-3.061369978,-3.642488497,-2.703422037,-2.715661812,-2.625834659,-2.186651352,-2.582151536,-2.260496156,-1.628485798,-2.695779503
Unknown-21,-1.707237409,-1.402332991,-1.942419768,-2.033785656,-2.259223898,-1.56452022,-1.902058265,-1.979860166,-1.963813725,-1.872490746,-2.534149304,-1.593944721,-1.632191613,-1.547355995,-1.410534496,-1.352304974,-1.995494896,-1.877442415,-1.515928169,-1.651791185,-1.24942008,-1.590779726
Unknown-22,-0.91751827,-1.548078011,-0.78542503,-2.935630713,-0.879106875,-1.478551216,-3.114090743,-3.077095144,-0.972837294,-1.848309523,-0.888607924,-1.444853543,-2.231827277,-1.681560706,-1.554385586,-1.449921736,-0.920653443,-1.884172643,-0.840386467,-1.520760713,-2.461452558,-2.19078336
Unknown-23,-2.413199023,-3.263611957,-2.405679441,-0.158203783,-2.154958818,-2.346396512,-0.296792065,-0.168555153,-2.110824453,-2.118795094,-1.861068827,-1.738370171,-1.759460942,-2.388066383,-2.930189565,-3.250289443,-2.001170414,-1.670183549,-2.614302546,-2.145123928,0.35584612,-1.119979975
Unknown-24,-2.149345292,-2.102524454,-2.114768607,-2.170081252,-2.295549378,-2.166464871,-2.150453425,-2.140544169,-2.12497253,-2.074975202,-2.205250446,-2.114921783,-2.088125648,-2.343182274,-2.116214294,-2.040043499,-2.291451462,-2.078987099,-2.169491957,-2.152077625,-1.49781524,-2.016613517
Unknown-25,-2.852414486,-3.557126838,-3.258727917,-1.357084377,-3.142514404,-2.588254777,-1.13433641,-2.205194624,-3.482485521,-2.402005261,-3.463812822,-2.485214154,-1.834675504,-3.26876082,-3.697918685,-3.305317335,-3.351312214,-2.116819842,-3.542099374,-2.73879257,-0.481698225,-1.665435199
Unknown-26,-3.118186749,-2.361004635,-3.586680556,-3.286926175,-2.516685857,-2.887367767,-3.218456883,-3.07717981,-2.431886116,-2.138463518,-2.511171489,-2.884315195,-1.924388293,-2.475167695,-2.353708019,-2.283813375,-2.423982538,-2.082638595,-2.478333846,-2.956979456,-2.565818697,-1.820874517
Unknown-27,-1.678539208,-1.581963172,-1.654065227,-1.548076823,-1.706644812,-2.885691492,-2.953938685,-1.598081682,-1.705239995,-2.344161815,-1.71803604,-2.915508191,-2.084522039,-1.675092149,-1.584155654,-1.508275466,-1.712433322,-2.392268412,-1.6759507,-1.651003341,-2.3013005,-2.072033847
Unknown-28,-3.041480769,-3.090887518,-3.043988822,-2.106918121,-3.085919652,-3.008883246,-1.967780016,-1.984493501,-3.063804633,-2.982252044,-3.098094825,-3.073635735,-3.171633259,-3.131625805,-3.093733268,-3.053122136,-3.067842295,-3.143157066,-3.0828499,-3.105264255,-1.315141831,-2.932246458
Unknown-29,-2.843842486,-2.867688907,-2.814095708,-3.101415709,-2.857468155,-2.945113189,-3.15749704,-3.259582608,-2.900945164,-3.062860689,-2.879709116,-2.809681576,-3.534597935,-2.778196128,-2.845676158,-2.873134182,-2.871499738,-3.274957051,-2.937316524,-2.896064995,-2.504858854,-3.356736396
Unknown-30,-1.869355001,-2.444414817,-2.219219376,-1.977040189,-1.994993654,-2.267293585,-1.559360709,-1.837612725,-2.280957342,-1.486574656,-2.110653211,-1.992168807,-1.205563743,-3.124299055,-2.400991728,-2.731065781,-2.434796916,-1.414452732,-2.41794926,-2.109491751,-0.906722524,-1.009533067
Unknown-31,-2.558852971,-2.682445037,-2.524188108,-1.614998038,-2.651362754,-2.460176112,-2.814568192,-1.658380454,-2.657309697,-2.248827512,-2.871257713,-2.358515203,-1.912776767,-2.227289748,-2.629038342,-1.913086294,-2.694682467,-2.103321913,-2.673743042,-2.363264458,-2.161930007,-1.735126245
Unknown-32,-2.030979143,-3.000809286,-1.551727593,-2.419028996,-1.628912816,-2.231112744,-2.154241462,-2.690997923,-1.717452236,-1.904535976,-1.636397647,-2.22437873,-2.053983081,-3.234471598,-3.316997811,-2.829188754,-1.670918056,-2.027152423,-1.601107032,-2.300604704,-1.501603277,-1.975809972
Unknown-33,-2.548813389,-2.544655386,-2.309270618,-2.567783105,-2.408510542,-2.69218574,-2.775184413,-2.575878345,-2.428103143,-2.639287274,-2.574992159,-2.257668416,-2.47926669,-2.768039347,-2.658207935,-2.541530484,-2.376703377,-2.671129145,-2.504485939,-2.265685862,-2.122546228,-2.356736396
Unknown-34,-0.982772255,-0.740158576,-0.839763311,-0.796572275,-0.875991204,-1.236229527,-0.49564106,-1.345735753,-0.972317796,-0.420947955,-1.151096301,-0.965677717,-0.298910988,-0.383679978,-0.600119262,-0.448668897,-0.955082884,-0.296690281,-1.048784004,-0.945408539,0.156997125,-1.13763522
Unknown-35,-2.446943951,-2.329893091,-2.147514039,-2.362940453,-2.365708521,-2.364111295,-2.509274389,-2.396259748,-2.38980452,-2.470355315,-2.356437705,-2.29556067,-1.958826005,-2.270553866,-2.308441089,-2.219467119,-2.387956497,-2.225233175,-2.319444556,-2.319344676,-1.856636203,-1.869096454
Unknown-36,-2.229637341,-1.74845221,-0.835351996,-0.449736266,-0.89134837,-2.11182134,-0.534336056,-0.572737438,-0.9931786,-0.426911426,-2.412483183,-2.17223448,-0.292628955,-0.385810549,-1.674089351,-1.66490246,-0.976173737,-0.289094927,-1.058696694,-2.192983906,0.118302129,-0.017337781
Unknown-37,-2.748060849,-2.251957913,-2.605603309,-1.977068606,-2.658295881,-2.827414988,-1.995736401,-2.012250528,-2.800306902,-2.594783403,-3.219835009,-2.601700072,-2.292507746,-2.226907812,-2.1459782,-2.05127682,-2.749727017,-2.90437946,-2.850802691,-2.685366057,-1.343098216,-1.679958033
Unknown-38,-2.82197262,-2.629960839,-2.654976087,-2.736503842,-2.775335466,-2.673029433,-2.774633103,-2.675647573,-2.811167925,-2.731235586,-2.835321962,-2.677543174,-2.443847566,-2.722741508,-2.287462199,-2.503424136,-2.870578469,-2.604279307,-2.844054833,-2.752958243,-2.121994918,-2.208695335
Unknown-39,-2.802200323,-2.682698196,-2.837960379,-2.801996845,-2.795773419,-2.913370256,-2.884102367,-2.784657701,-2.84216103,-2.761760955,-2.86931357,-2.716780759,-2.530777647,-2.667969237,-2.443890832,-2.541302792,-2.891575386,-2.657140512,-2.939252189,-2.902075167,-2.231464182,-2.385875986
Unknown-40,-2.604889554,-2.361919721,-2.483676623,-2.092409516,-2.59681093,-2.594318365,-2.299467563,-2.155728153,-2.679034748,-2.323787,-2.65721063,-2.621656339,-1.294928336,-2.458100348,-2.346676241,-2.197622195,-2.637245391,-1.899846043,-2.7524068,-2.496732745,-1.646829378,-1.36357548
Unknown-41,-2.586092876,-2.154165904,-2.437215923,-2.197510589,-2.428644485,-2.639419014,-2.365234118,-2.213482456,-2.649339396,-2.457863974,-2.653171654,-2.683769062,-1.504665719,-2.221499004,-2.153059982,-1.971160535,-2.620345573,-1.987322531,-2.6031577,-2.536192148,-1.712595933,-1.503418793
Unknown-42,-2.687379384,-2.65512191,-2.865766137,-2.955179576,-2.479510673,-3.233849523,-3.191829748,-3.082804581,-2.60467661,-2.685852004,-2.683155937,-2.796686098,-2.474836374,-2.667726063,-2.846075556,-2.628936956,-2.654676859,-2.62605077,-2.960913633,-2.79517996,-2.539191563,-2.523218156
Unknown-43,-2.620069254,-2.068412541,-2.565949543,-2.727653167,-2.625392948,-2.935469416,-3.107000977,-3.09199359,-2.753296901,-2.797122012,-2.742516168,-2.721800392,-2.918945012,-2.28338373,-2.322572913,-2.053159122,-2.704644628,-2.814173804,-2.778113864,-2.821103454,-2.454362792,-3.177613712
Unknown-44,-3.037852178,-2.244455442,-3.145558934,-3.049580523,-3.150176324,-3.097207609,-3.050380624,-3.070624931,-3.150406803,-3.052182755,-3.138681935,-3.056605326,-3.435715698,-2.943314646,-3.025828382,-3.010529104,-2.928725818,-3.095292076,-2.95937319,-3.178281579,-2.397742439,-3.463281208
Unknown-45,-2.636313644,-2.312103961,-2.493557626,-2.190033563,-2.600265815,-2.824458526,-2.353860586,-2.253034045,-2.662417318,-2.225736376,-2.850125355,-2.652974676,-2.110223667,-2.404371685,-2.265149924,-1.991432466,-2.583771483,-2.008732884,-2.700920986,-2.595484211,-1.701222401,-1.924379641
Unknown-46,-2.724273386,-2.911230401,-2.68422227,-3.004865313,-2.867924764,-2.621020186,-3.125989966,-3.149822859,-2.76812721,-2.359311818,-2.945708698,-2.47724987,-2.038758361,-3.039600975,-2.805205364,-2.889632695,-2.866291058,-2.261565836,-2.829316135,-2.52746989,-2.473351781,-1.996926701
Unknown-47,-2.653888453,-2.945752761,-2.677708926,-3.148109667,-3.341886604,-2.21358869,-3.248563651,-3.241163642,-2.796099701,-2.435798916,-3.322840047,-2.167244555,-2.386936093,-3.259271745,-2.978487112,-2.944697412,-2.872045044,-2.389882662,-2.902425947,-2.039829921,-2.595925466,-2.463006859
Unknown-48,-2.841501076,-2.765329845,-2.810578152,-1.923323611,-2.908877036,-2.87563123,-2.031337709,-1.793974732,-2.615727382,-2.484687853,-2.578972723,-2.408954518,-1.760369314,-3.138439028,-3.0818818,-2.900426368,-2.640040972,-2.27858332,-2.852044819,-2.778423707,-1.378699524,-1.419115614
Unknown-49,-2.96998686,-1.709335646,-1.780361581,-2.08710509,-3.130816301,-2.33606247,-2.059421161,-1.529250895,-2.43461716,-3.086803113,-2.610353512,-3.104737689,-1.291055205,-2.856007018,-3.018560626,-2.80035331,-2.612332189,-2.670586616,-1.78188559,-3.040043263,-1.406782976,-1.855733022
Unknown-50,-2.754981674,-2.144326325,-2.861670276,-2.321753539,-2.821714519,-3.014348486,-2.479950882,-2.532350364,-2.975909287,-2.810527345,-2.883473191,-2.746621982,-2.933410897,-2.589076373,-2.734888047,-2.515776329,-2.735367065,-2.88313764,-3.015080277,-2.897387533,-1.827312697,-2.539508617
Unknown-51,-3.310472508,-3.177164017,-3.25000146,-2.903104817,-1.802075951,-3.253993713,-2.932615599,-3.001882674,-3.402996255,-3.324894911,-2.059172919,-3.325523894,-3.229805284,-3.166302764,-3.099603403,-2.954532564,-3.250371597,-3.259562046,-1.907630391,-3.358642622,-2.279977414,-2.935694063
Unknown-52,-2.020492142,-1.747913795,-1.84996648,-1.791013686,-1.871078293,-1.99627437,-1.978934941,-1.821714478,-1.785969545,-1.915583403,-1.948980036,-1.639235465,-1.247552063,-1.512124523,-1.425627257,-1.261633636,-1.752829088,-1.821848926,-1.9015165,-1.988776291,-1.326296756,-1.329359066
Unknown-53,-2.696004749,-2.87018853,-3.210738589,-2.704972909,-2.851598411,-3.488542251,-2.81200864,-2.751942909,-2.902357074,-2.787175617,-2.726771289,-2.818820543,-2.610304806,-2.92804657,-2.875682157,-2.544931577,-2.970879579,-2.753771357,-2.867767603,-2.697834698,-2.159370455,-2.564067722
Unknown-54,-2.222556651,-1.947020833,-2.129655823,-2.131220173,-2.106202736,-2.335761064,-2.225508071,-2.157395313,-2.270743584,-2.356834454,-2.308316843,-2.050567804,-1.619269454,-1.842581944,-1.920703555,-1.743518257,-2.121578475,-2.372566013,-2.280948769,-2.511099568,-1.572869886,-1.780997795
Unknown-55,-2.366239912,-2.275544873,-2.23999408,-2.958434257,-2.362365742,-2.297910282,-2.895413694,-2.631481837,-2.211730992,-2.347775714,-2.370103328,-2.25758696,-1.839622921,-2.255167616,-1.938025484,-1.883107889,-2.249239695,-2.312064793,-2.295313597,-2.283142023,-2.242775509,-1.784778651
Unknown-56,-2.571651033,-2.426722835,-2.285001768,-3.035212817,-2.53540778,-2.637630276,-3.204614781,-3.079472054,-2.578199679,-2.910147214,-2.758545842,-2.575256263,-1.248176939,-2.629211044,-2.105091236,-2.089237837,-2.666882237,-2.76499621,-2.496619315,-2.590228571,-2.551976596,-2.15298564
Unknown-57,-1.904152221,-1.59183386,-1.630114356,-1.543199216,-1.670143786,-1.641895923,-1.765754165,-1.590017439,-1.717533082,-1.855353937,-1.653370032,-1.608911337,-1.645457549,-1.670476444,-1.73562332,-1.509511359,-1.669522971,-1.568564137,-1.600924149,-1.575731222,-1.11311598,-1.180623665
Unknown-58,-2.389700296,-2.263611957,-2.309931297,-3.045569308,-2.405646065,-2.407008442,-3.006831399,-2.728369094,-2.412333238,-2.585576729,-2.521933527,-2.468671642,-1.941139859,-2.338132503,-2.099755657,-2.097290136,-2.412847308,-2.577379236,-2.448826824,-2.517923098,-2.354193214,-2.006550693
Unknown-59,-2.251230302,-2.131063292,-2.171161861,-1.072660084,-2.17533503,-2.365722416,-1.225694825,-1.03432856,-2.215613698,-1.905234035,-2.368194093,-2.231518871,-2.065061778,-2.16326543,-2.22031239,-2.20606042,-2.476099126,-1.852042981,-2.555152223,-2.395334781,-0.57305664,-0.401236547
Unknown-60,-2.758558081,-2.480890587,-2.685579017,-3.356442331,-2.717360156,-2.891539876,-3.304874125,-3.107602937,-2.816575048,-3.04050061,-2.868916974,-2.942250846,-2.60548691,-2.658109111,-2.425604494,-2.357419054,-2.859754627,-2.959256039,-2.865638052,-2.942986106,-2.65223594,-2.640712406
Unknown-61,-2.692523822,-2.030052812,-2.74694019,-2.950476464,-2.685564554,-2.799023217,-3.103903075,-3.118360861,-2.800936263,-2.579095118,-2.804291945,-2.58212908,-2.239273759,-2.540571276,-2.533415057,-2.402495973,-2.527213701,-3.210372208,-2.835547976,-2.818886757,-2.45126489,-2.033597797
Unknown-62,-3.192705746,-1.279565521,-3.000601907,-1.068896821,-2.988357055,-2.664149575,-1.240490618,-1.059807092,-2.895212542,-2.845442266,-2.594098935,-2.693151606,-1.08360315,-2.880610047,-2.954051397,-2.765090741,-1.784896013,-1.49967924,-2.731633392,-2.831221038,-0.587852433,-0.296808537
Unknown-63,-3.482196318,-3.32399291,-3.319391856,-2.166110633,-3.454372899,-3.423782542,-2.294412305,-2.197989199,-3.518018635,-3.390716832,-3.661123709,-3.303635435,-2.859529118,-2.755461887,-3.219969639,-2.992146998,-3.463285974,-3.443282595,-3.6163917,-3.532517503,-1.64177412,-2.418781079
Unknown-64,-2.319859904,-2.069433728,-2.120994748,-2.46914346,-2.214364639,-2.210701168,-2.690186649,-2.552923062,-2.026651057,-2.096536153,-2.173618269,-1.877191529,-1.661058687,-1.814205393,-1.597652429,-1.495125238,-2.01795068,-1.960628343,-2.13511037,-1.980389654,-2.037548464,-1.672908207
Unknown-65,-2.850429724,-2.427586504,-2.738262964,-3.0506733,-2.741855024,-3.095848314,-3.392257856,-3.230910008,-3.0203542,-3.123781767,-3.175532542,-3.088514004,-2.61573704,-2.448684783,-2.29809361,-2.274616592,-3.028262148,-3.135083889,-3.059411057,-3.029646163,-2.739619671,-2.441210689
Unknown-66,-2.780065063,-2.260562915,-2.773286519,-3.213217002,-2.931446484,-2.703279587,-3.724353812,-3.341608305,-2.41800435,-2.82091001,-2.68092173,-2.674736935,-2.634351487,-3.06285248,-2.719168356,-3.066358981,-3.3071902,-3.401397357,-3.285614601,-2.275191592,-3.071715627,-2.706816956
Unknown-67,-2.358409635,-2.424860755,-2.322535009,-2.770239641,-2.558836747,-2.114017127,-2.78742281,-2.908460989,-2.554889533,-2.285093199,-2.678926412,-2.060896888,-2.307789333,-2.524602841,-2.481070091,-2.270875691,-2.605598806,-2.299008587,-2.696971319,-2.006575904,-2.134784625,-2.363608202
Unknown-68,-2.774210571,-2.605268993,-2.525209708,-2.762715414,-2.584651848,-2.518571991,-2.954251015,-2.807072731,-2.739350892,-2.673670408,-2.759845921,-2.646430861,-2.438875569,-2.576722985,-2.519066395,-2.376248506,-2.748051728,-2.729664299,-2.661816907,-2.592612004,-2.30161283,-2.261871139
Unknown-69,-2.246156786,-1.266169281,-2.557211385,-2.858661543,-2.00184534,-3.368708237,-2.798594642,-2.406693751,-2.08279439,-2.038992871,-2.188318551,-2.076985244,-1.939585978,-1.25671549,-1.287176619,-2.127532747,-2.494602332,-2.399559783,-2.319281006,-2.340896692,-2.145956457,-2.565714914
Unknown-70,-2.440090271,-4.156755315,-2.542737613,-2.797463065,-2.545834914,-2.443021341,-2.736546208,-2.826456418,-2.519498594,-2.433304096,-2.501973353,-2.428065615,-2.291676178,-4.076690546,-4.287034588,-4.06030072,-2.488537474,-2.412252515,-2.457766129,-2.449012619,-2.083908023,-2.269664312
Unknown-71,-2.182889637,-2.121946789,-2.061348712,-2.831661762,-2.066977863,-1.863372808,-2.887840171,-2.889805369,-2.308111975,-2.096392979,-2.393369545,-1.86092641,-2.335668639,-2.16539273,-2.114709712,-2.053214608,-2.142472619,-2.154345957,-2.230012541,-1.79840768,-2.235201986,-2.545270758
Unknown-72,-3.499009817,-3.130312286,-3.259293331,-2.021415395,-3.278970786,-3.24200651,-1.625360754,-1.813549048,-3.267617078,-3.445688212,-3.258783956,-3.194807318,-3.263655763,-3.261916343,-3.221034232,-3.138693057,-3.141082275,-3.15789073,-3.16344924,-3.369504429,-0.972722569,-2.790468654
Unknown-73,-2.678650305,-2.426783036,-2.534449916,-3.762888924,-2.777169412,-2.814404595,-4.097990243,-3.555742918,-2.896431493,-3.2876486,-2.992272939,-3.003123227,-3.168619057,-2.563434703,-2.130822073,-2.105119195,-3.019568823,-3.003822149,-2.860184561,-2.805475897,-3.445352058,-3.455125203
Unknown-74,-2.285362263,-2.440358391,-2.238190255,-2.858823846,-2.407567883,-2.199569029,-2.873769874,-2.964129712,-2.421904615,-2.359091035,-2.657508305,-2.124784449,-2.354110476,-2.525536389,-2.455723562,-2.383785259,-2.409709287,-2.398562385,-2.523368286,-2.098148754,-2.221131689,-2.55211939
Unknown-75,-3.370493943,-3.996391806,-4.265906502,-3.386563606,-3.870651248,-3.017610571,-3.135449369,-3.273994909,-3.72864406,-2.529392483,-3.995326401,-3.002928984,-2.320314563,-4.004139879,-4.023417303,-3.840713926,-3.898746653,-2.586106292,-4.106931456,-3.068238809,-2.482811183,-2.262778214
Unknown-76,-2.291535407,-2.309400077,-2.190320923,-3.027325117,-2.163723465,-1.922297857,-3.070256164,-3.010438706,-2.356531146,-2.08083072,-2.388024179,-1.822193233,-2.351623649,-2.335497466,-2.314009417,-2.244231674,-2.223431854,-2.200985208,-2.222147155,-1.798015544,-2.417617979,-2.630812655
Unknown-77,-3.351135988,-2.103591049,-3.193187947,-3.091225143,-3.131873714,-3.141354549,-3.044892551,-3.059508625,-3.33046712,-2.940212088,-3.362008716,-3.309103244,-2.789556605,-1.711752256,-1.361591522,-1.450253854,-3.329472611,-2.879723617,-3.278342524,-3.398078196,-2.392254366,-2.740029206
Unknown-78,-2.017152479,-2.204252505,-2.75088819,-2.273575396,-2.659746882,-1.821229496,-2.274270051,-2.471242163,-2.866206778,-1.783054865,-3.045559158,-1.886775401,-1.825968878,-1.950351444,-1.535982885,-1.608334952,-3.023298729,-2.015000984,-2.659525547,-1.893489698,-1.621631866,-1.827251474
Unknown-79,-3.219912628,-3.048821899,-3.172781415,-3.867348269,-3.165427558,-3.270471788,-3.854641577,-3.816400898,-3.194853628,-3.27280833,-3.308668307,-3.085920255,-3.275018766,-3.13201901,-3.078456747,-3.0243255,-3.226753272,-3.192314732,-3.116919264,-3.14219082,-3.202003392,-3.378758578
Unknown-80,-1.615512748,-1.603113171,-1.488638909,-2.377270152,-1.44123185,-1.36348248,-2.426448084,-2.383851733,-1.657966273,-1.559481886,-1.72289592,-1.327059971,-1.884302117,-1.645108779,-1.633399475,-1.575446462,-1.475355951,-1.617150858,-1.53791532,-1.270627895,-1.773809899,-2.128694071
Unknown-81,-3.068069548,-1.763635359,-2.982342057,-3.054732156,-2.911191101,-2.857227298,-3.097917746,-3.062281595,-3.091799175,-2.827836961,-3.03931966,-2.956615146,-2.706350551,-1.927559867,-2.006506802,-1.859832796,-3.046439716,-2.860991177,-2.981279766,-3.051601271,-2.445279561,-2.594068032
Unknown-82,-2.564815227,-1.988083862,-2.472996252,-2.252670771,-2.312006789,-2.399388777,-2.55917406,-1.809251249,-2.3969779,-2.506310281,-1.925727577,-2.223710949,-2.068169055,-2.419158945,-2.5391421,-2.365448715,-2.37682414,-2.020358852,-2.334344012,-2.251375189,-1.906535875,-2.096099052
Unknown-83,-2.91299814,-1.797805446,-2.661240536,-2.716242929,-2.735160506,-2.671834909,-2.754547125,-2.673904359,-2.820437088,-2.707674103,-2.857699214,-3.007549528,-2.432624621,-1.908206221,-1.972311536,-1.814163595,-2.800357294,-2.670789985,-2.807292192,-3.031157505,-2.10190894,-2.332363386
Unknown-84,-2.663343081,-2.824341917,-2.597860959,-3.249839045,-2.657179116,-2.593297919,-3.325311066,-3.350572877,-2.681207152,-2.773028203,-2.903275512,-2.503989023,-2.837959718,-2.883663641,-2.843287458,-2.758941838,-2.68157391,-2.811962691,-2.808260606,-2.539874889,-2.672672881,-3.048783105
Unknown-85,-2.820840706,-3.108847847,-3.170838674,-2.938611558,-3.067147221,-2.853370729,-2.989095579,-2.902190714,-3.056684892,-3.039574185,-3.02577394,-3.054996826,-2.747432521,-3.163333072,-3.004739836,-2.895703268,-3.206614656,-2.940372096,-3.151319741,-2.783529775,-2.336457394,-2.595275051
Unknown-86,-2.416913149,-2.490544016,-2.361826694,-3.269725552,-2.209527071,-2.109893515,-3.24682381,-3.229344547,-2.414196243,-2.233167042,-2.280491843,-1.904703001,-2.560099189,-2.53795891,-2.49965284,-2.470418787,-2.288692981,-2.344809289,-2.119174728,-1.913745346,-2.594185624,-2.849043938
Unknown-87,-1.122445894,-0.823459088,-1.015963114,-2.035936296,-1.056369332,-1.044461282,-2.134131494,-2.136089628,-1.101702515,-1.200402365,-1.163893377,-0.853656619,-1.070319525,-0.973025924,-0.890483784,-0.799358353,-1.149332906,-1.145937505,-0.981163684,-0.921338599,-1.481493309,-1.254885706
Unknown-88,-1.835450579,-1.41147512,-1.772747312,-2.734264051,-1.783778811,-1.859715348,-2.859722077,-2.739898693,-1.906660727,-2.130306433,-1.983073121,-1.864182797,-2.051452868,-1.600905861,-1.602565402,-1.564105156,-1.885926762,-2.026475185,-1.793206554,-1.897149178,-2.207083892,-2.114696462
Unknown-89,-2.595776993,-2.64036923,-3.169732426,-3.161480212,-2.496928755,-3.434666871,-3.28658534,-3.250275486,-2.657284561,-2.75364371,-2.717939581,-2.693564177,-2.685202369,-3.056392718,-3.289523388,-3.217491635,-2.673820122,-2.608165441,-2.724028694,-2.757042607,-2.633947155,-2.824878707
Unknown-90,-2.328836364,-2.239355368,-2.283707083,-1.762659039,-2.309483838,-2.29103709,-1.492235658,-1.826556256,-2.310582544,-2.291409767,-2.316411648,-3.159526559,-1.205610077,-3.069273572,-2.239679355,-2.167676167,-2.333753554,-1.634715479,-2.303459786,-2.274951396,-0.839597472,-1.022523788
Unknown-91,-1.924021761,-1.589983104,-1.774800612,-2.65866521,-1.850809862,-1.942838444,-2.975870134,-2.88920077,-1.928354684,-2.293006331,-1.947394053,-1.841103627,-2.21284954,-1.983313551,-1.679589778,-1.700604828,-1.975084187,-2.134876568,-1.663117029,-1.962563918,-2.323231949,-2.318920995
Unknown-92,-1.524451379,-1.222931547,-1.412639754,-2.445802874,-1.423465097,-1.474856058,-2.546466933,-2.522748875,-1.477494046,-1.662303427,-1.533805069,-1.280923477,-1.561859907,-1.383244115,-1.298896243,-1.209491436,-1.503379848,-1.591580487,-1.347470259,-1.357771536,-1.893828748,-1.74791164
Unknown-93,-2.698918363,-2.490125867,-2.544174378,-3.396526618,-2.655964093,-2.666696272,-3.413918539,-3.468731784,-2.801601581,-2.706505901,-2.974839185,-2.535274895,-2.588637889,-2.641953604,-2.533998982,-2.387723112,-2.805548198,-2.645215539,-2.784344986,-2.589758668,-2.761280353,-2.620541867
Unknown-94,-2.100939213,-2.601171845,-2.063744101,-2.231907956,-2.101474122,-2.108028487,-2.395122605,-2.313389911,-2.138431041,-1.774882119,-2.155130051,-1.92123582,-1.741475441,-2.885042567,-2.709396917,-2.675918598,-2.127108574,-1.866558487,-2.055261551,-2.00733277,-1.74248442,-1.628046599
Unknown-95,-1.515726139,-2.492080684,-1.550754641,-1.409352944,-1.602421282,-1.499476517,-1.502841955,-1.480219517,-1.565943981,-1.250308003,-1.584996788,-1.340283747,-0.984954636,-2.689238272,-2.576312945,-2.589619188,-1.583758516,-1.285014928,-1.565924484,-1.455886069,-0.85020377,-0.885626084
Unknown-96,-3.332715503,-6.762060361,-3.460481167,-3.774764045,-3.544268476,-3.398237605,-4.100170806,-4.198380783,-3.514747782,-3.457119919,-3.337878741,-3.299387078,-3.020706736,-6.873958087,-4.527666567,-6.724942696,-3.587788233,-3.437696737,-3.29088452,-3.511753134,-3.447532621,-3.320202246
Unknown-97,-3.036837075,-2.721695405,-2.900448232,-4.005168379,-2.936335944,-3.021087728,-4.379872728,-4.017097214,-3.019253766,-3.103556496,-3.149891764,-2.858357329,-3.01751338,-2.870239123,-2.793941839,-2.705452533,-3.039040146,-3.059754394,-2.959812759,-2.910020294,-3.727234543,-3.105719658
Unknown-98,-2.6378169,-3.793577412,-2.707121766,-3.265840464,-2.651763117,-2.702516891,-3.313005232,-3.553201691,-2.769491997,-2.690295179,-2.730790496,-2.633438237,-2.15108057,-3.89577757,-3.901683707,-4.265550208,-2.724683557,-2.75558092,-2.581990281,-2.681191517,-2.660367047,-2.218150735
